"lon","lat","ps_male","pc_name","pc_code","province","ps_total","district","ps_female","pc_location","iec_prov_id","map_accuracy","iec_district_id"
69.08615869,37.10703345,3,"Kol Daman School",1905058,"Kunduz",6,"Hazrat-E-Imam Sahib",3,"Kol Daman Village",19,"Building",5
69.04003128,37.13732282,3,"Aalchin School",1905079,"Kunduz",4,"Hazrat-E-Imam Sahib",1,"Aalcheen Village",19,"Village",5
68.75873177,37.15174841,3,"Zard Kamar School",1905087,"Kunduz",4,"Hazrat-E-Imam Sahib",1,"Zard Kamar",19,"Building",5
68.82056095,37.15849385,2,"Mirza Abdul Qadir Bedal High School",1905097,"Kunduz",4,"Hazrat-E-Imam Sahib",2,"Bataash Village",19,"Building",5
69.29292288,37.06296645,4,"Kobichi Mosque",1906182,"Kunduz",6,"Dasht-E-Archi",2,"Kobichi Village",19,"Building",6
69.10411987,37.08465025,3,"Mesbaah School",1906193,"Kunduz",5,"Dasht-E-Archi",2,"Jama Rajab Village",19,"Building",6
68.43523238,36.99311113,2,"Saaleh High School",1907102,"Kunduz",3,"Qala-E-Zal",1,"Saaleh Abad",19,"Building",7
68.5395471,37.00601871,2,"Haji Mula Ibrahim Mosque",1907204,"Kunduz",3,"Qala-E-Zal",1,"Haji Ibrahim",19,"Building",7
68.01445748,36.26570462,9,"Aibak Girls High School",2001008,"Samangan",9,"Aybak",0,"Aibak City",20,"Building",1
68.04465693,36.24870062,3,"Shahr Qadeem Girls School",2001087,"Samangan",4,"Aybak",1,"Shahr Qadeem Village",20,"Building",1
68.41353374,36.26575916,1,"Chehl Kapa Mosque",2001088,"Samangan",2,"Aybak",1,"Chehl Kapa Village",20,"Village",1
68.21965147,36.11863731,1,"Shorabak Primary School",2003082,"Samangan",2,"Khuram Wa Sarbagh",1,"Shorabak Village",20,"Building",3
68.05960385,35.52527708,1,"Ze Sahibuddin Madrassa",2005076,"Samangan",2,"Roi-Do-Ab",1,"Ze Sahibuddin Village",20,"Building",5
67.47339471,35.97021884,1,"Palez Paya Mosque",2006064,"Samangan",2,"Dara-E-Soof-E-Payin",1,"Palez Paya Village",20,"Building",6
67.41471903,35.71535204,3,"Shekha School",2007040,"Samangan",5,"Dara-E-Soof-E-Bala",2,"Shekha Village",20,"Building",7
67.33182144,35.6733152,2,"Zer Sang Menbar",2007041,"Samangan",4,"Dara-E-Soof-E-Bala",2,"Zer Sang Village",20,"Building",7
67.12157672,36.70113143,5,"Wazir Akbar Khan School",2101002,"Balkh",8,"Mazar-E-Sharif",3,"D01 - Nahia 1 Guzar Chatgari",21,"Building",1
67.11101633,36.71823853,2,"Bakhtar High School",2101011,"Balkh",5,"Mazar-E-Sharif",3,"D03 - Nahia 3",21,"Building",1
67.10731094,36.71514454,3,"Gawhar Khatoon High School",2101021,"Balkh",5,"Mazar-E-Sharif",2,"D05 - Nahia 5",21,"Building",1
67.13316645,36.71789879,5,"Daqiqi Balkhi High School",2101031,"Balkh",10,"Mazar-E-Sharif",5,"D07 - Nahia 7 Karta-E-Daqiqi",21,"Building",1
67.1445949,36.70897652,4,"Ustad Wejdan High School",2101040,"Balkh",8,"Mazar-E-Sharif",4,"D10 - Nahia 10 Karta-E-Aryana",21,"Building",1
67.21949655,36.73720109,4,"Qala Qol Muhammad School",2102063,"Balkh",7,"Nahr-E-Shahi",3,"Qol Mohammad Village",21,"Building",2
66.99372339,36.6630595,3,"Shaheed Balkhi High School",2103050,"Balkh",5,"Dehdadi",2,"Dehdadi Center",21,"Building",3
67.03515284,36.68421337,1,"Ustad Zabihullah Shaheed High School",2103060,"Balkh",2,"Dehdadi",1,"Sher Abad Ulya",21,"Building",3
67.19935289,36.30586617,1,"Azom Chah School",2104282,"Balkh",2,"Char Kent",1,"Azom Chah Village",21,"Building",4
67.31716937,36.20536777,2,"Kuhna Jar School",2104283,"Balkh",3,"Char Kent",1,"Mir Haji Qara Ghaaj",21,"Building",4
66.89427592,36.75484187,1,"Farida Girls High School",2106147,"Balkh",4,"Balkh",3,"District Compound",21,"Building",6
66.81593856,36.7489017,2,"Boka School",2106160,"Balkh",3,"Balkh",1,"Boka Village",21,"Building",6
66.799612591,36.792931373,2,"Walagai School",2106171,"Balkh",3,"Balkh",1,"Walagai (Khaspak) Village",21,"Building",6
66.66610465,36.19748892,1,"Kecha Qazal School",2107242,"Balkh",2,"Sholgara",1,"Kuhna Qashlaq",21,"Building",7
67.0461013,36.31537495,2,"Arlaat Mosque",2107254,"Balkh",3,"Sholgara",1,"Arlaat Village",21,"Building",7
67.0914451,36.19042247,2,"Shorcha Mosque",2107266,"Balkh",4,"Sholgara",2,"Shorcha Village",21,"Building",7
66.74389767,36.17911087,1,"Naw Qeshlaq Mosque",2107267,"Balkh",2,"Sholgara",1,"Naw Qashlaq Village",21,"Building",7
66.62629323,36.68383765,1,"Arab Mazari School",2108215,"Balkh",2,"Chimtal",1,"Arab Mazari Village",21,"Village",8
66.54375631,36.50527521,3,"Haji Barfi School",2108226,"Balkh",5,"Chimtal",2,"Haji Barfi Village",21,"Building",8
66.37010921,36.44696931,1,"Doctar Dastageer Private House",2108236,"Balkh",2,"Chimtal",1,"Char Say Afghania Village",21,"Building",8
66.62062734,37.0177857,2,"Anwari School",2109127,"Balkh",3,"Dawlat Abad",1,"Qazan Village",21,"Building",9
66.91690998,36.96108304,2,"Surkh Gumbad School",2109137,"Balkh",3,"Dawlat Abad",1,"Surkh Gumbad Village",21,"Building",9
67.69793831,36.69508249,2,"Mahesti High Schoo",2110077,"Balkh",5,"Khulm",3,"Dewardagi Village",21,"Building",10
67.71197321,36.71125968,2,"Mirza Shams School",2110087,"Balkh",3,"Khulm",1,"Mirza Shams Village",21,"Building",10
66.68571924,36.79515431,2,"Mudiryat Maaref",2111178,"Balkh",4,"Char Bolak",2,"Chahar Bolak Markaz",21,"Building",11
66.60177912,36.91701633,1,"Khwaja Roshnaye School",2111188,"Balkh",2,"Char Bolak",1,"Dahno Village",21,"Building",11
66.53066819,36.94226761,2,"Sal Baron School",2111199,"Balkh",3,"Char Bolak",1,"Sal Baron Village",21,"Building",11
66.704988304,36.728354623,1,"Qarya Soryan Mosque",2111322,"Balkh",2,"Char Bolak",1,"Soryan Village",21,"Building",11
67.47379837,37.21612683,4,"Nasir Khisraw Balkhi High School",2113099,"Balkh",5,"Kaldar",1,"Hairan Shahrak",21,"Building",13
66.91351874,36.00898689,2,"Sarab School",2114288,"Balkh",3,"Kishindeh",1,"Sarab Village",21,"Building",14
66.87010872,36.02204931,1,"Qarya Sokhta School",2114299,"Balkh",2,"Kishindeh",1,"Sokhta Village",21,"Building",14
66.82324834,36.0168098,1,"Baam Pusht Mosque",2114300,"Balkh",2,"Kishindeh",1,"Baam Pusht Village",21,"Building",14
66.62999539,35.74090222,2,"Khwaja Roshnaye School",2115310,"Balkh",3,"Zari",1,"Khiyabak Village",21,"Building",15
65.92988642,36.22020241,7,"Jowzjan Girls High School",2201001,"Sar-E-Pul",11,"Sar-E-Pul",4,"Shahr Naw Nahai 1",22,"Building",1
65.85593587,36.36853045,2,"Sayed Abad High School",2201021,"Sar-E-Pul",4,"Sar-E-Pul",2,"Sayed Abad Village",22,"Building",1
65.86276832,36.33154756,1,"Khanqah Mulki Mosque",2201031,"Sar-E-Pul",3,"Sar-E-Pul",2,"Khanqah Mulki Village",22,"Building",1
65.60493756,36.1578003,1,"Chahar Gunbad Madrassa",2202055,"Sar-E-Pul",2,"Sayad",1,"Chahar Gunbad Village",22,"Village",2
66.34099154,36.04318815,2,"Do-Aba Boys School",2204044,"Sar-E-Pul",3,"Sozma Qala",1,"Do-Aba",22,"Building",4
66.22620745,36.07793943,1,"Faiz Abad Mosque",2204045,"Sar-E-Pul",2,"Sozma Qala",1,"Faiz Abad",22,"Building",4
66.3778922,35.98860967,2,"Tabeer-O-Taghai Khwaja High School",2205107,"Sar-E-Pul",4,"Sang Charak",2,"Bahar Naw Tabra",22,"Building",5
66.35737447,35.99685151,2,"Number 2 Village Primary School",2205117,"Sar-E-Pul",3,"Sang Charak",1,"Abdeen Kol",22,"Building",5
66.519408892,35.939272002,2,"Qotnamest Village Boys School",2206127,"Sar-E-Pul",4,"Gosfandi",2,"Qotnamest Village",22,"Building",6
66.84727053,35.60949204,2,"Tal Aashoqan Madrassa",2207088,"Sar-E-Pul",3,"Balkhab",1,"Tal Ashoqan",22,"Building",7
66.48435665,35.51310267,2,"Khowal Siyagak Mosque",2207099,"Sar-E-Pul",3,"Balkhab",1,"Khowal Siyagak",22,"Building",7
65.4412381,34.45102053,3,"Tasraghi School",2301010,"Ghor",5,"Chighcheran",2,"Dahn Qiyaghak",23,"Building",1
64.81806433,34.60377287,4,"Bara Khana Maidan High School",2301021,"Ghor",5,"Chighcheran",1,"Tangai Zard",23,"Building",1
65.34720404,34.23514805,2,"Abdul Zahir Private House",2301032,"Ghor",4,"Chighcheran",2,"Abul Ghaibi",23,"Village",1
65.05811208,35.05536874,2,"Khonia Village Mosque",2304061,"Ghor",3,"Char Sada",1,"Khonia",23,"Building",4
64.5456252,34.0081014,2,"Khara Sang Mosque",2306080,"Ghor",3,"Shahrak",1,"Khara Sang",23,"Village",6
64.3464841,34.38595992,1,"Kamanj School",2306091,"Ghor",2,"Shahrak",1,"Kamanj Ghok",23,"Village",6
66.13716941,34.47380543,2,"Chashma Padshah Primary School",2307141,"Ghor",3,"Lal Wa Sarjangal",1,"Chashma Padshah Village",23,"Building",7
66.32071734,34.3142852,1,"Shiniya Sabzwar School",2307151,"Ghor",3,"Lal Wa Sarjangal",2,"Sabzwar",23,"Village",7
66.64107761,34.62696733,2,"Shahi School",2307170,"Ghor",3,"Lal Wa Sarjangal",1,"Pitab Shahi Village",23,"Building",7
64.28481091,33.80656761,2,"Abdullah Paay Hisar Private House",2308213,"Ghor",3,"Taywara",1,"Paay Hisar",23,"Village",8
64.29369339,33.34644545,1,"Abdul Salam Private House",2308224,"Ghor",3,"Taywara",2,"Saayen",23,"Building",8
63.6891388,34.12971312,2,"Chahar Raah Tolak School",2309179,"Ghor",4,"Tulak",2,"Dahan Aab Bara",23,"Village",9
63.72011326,33.42967945,2,"Aspiyasang Primary School",2310202,"Ghor",3,"Saghar",1,"Aspiyasang",23,"Building",10
66.19996687,33.82243119,1,"Bala Bagh Lazir School",2401005,"Daykundi",4,"Nili",3,"Lazir",24,"Building",1
66.26937451,33.75127169,2,"Band Barlan Mosque",2402017,"Daykundi",4,"Shahristan",2,"Band Barlan",24,"Building",2
66.79730199,33.5946216,1,"Sayed Alam Mosque",2402028,"Daykundi",2,"Shahristan",1,"Sayed Ahmad",24,"Building",2
66.44070749,34.19439523,2,"Khadar Bash Mosque",2404040,"Daykundi",3,"Ishterlai",1,"Khadar Bash, Bazar Miyana",24,"Building",4
66.33997162,34.05223116,1,"Gurzak Sarab Mosque",2404050,"Daykundi",3,"Ishterlai",2,"Gurzak Sarab",24,"Building",4
65.72534164,33.87629224,1,"Dahan Kiti Girls Primary School",2405093,"Daykundi",3,"Khedir",2,"Dahan Kiti",24,"Building",5
65.80945209,33.6468554,2,"Miyana Tamran Mosque",2406124,"Daykundi",4,"Kiti",2,"Miyana Tamran",24,"Building",6
65.89646489,33.44652737,2,"Sar Kiso Mosque",2406136,"Daykundi",3,"Kiti",1,"Sar Kiso",24,"Building",6
66.73032699,33.85931354,1,"Sarsang Takhawi Mosque",2407148,"Daykundi",2,"Miramor",1,"Deh Ghochi",24,"Building",7
66.83090694,33.63682306,1,"Rako Mosque",2407159,"Daykundi",2,"Miramor",1,"Mir Ghulam",24,"Building",7
66.06953086,34.21380983,2,"Khatim-Ul-Anbia Khulbarg Mosque",2408083,"Daykundi",3,"Sang-E-Takht",1,"Khulbarg",24,"Building",8
65.4292675,33.17249675,1,"Salmonji Menbar",2409063,"Daykundi",2,"Kejran",1,"Salmonji",24,"Building",9
65.75005357,32.57981803,4,"Kabeer Mosque",2501004,"Urozgan",7,"Tirinkot",3,"Maktab Gulkhana Spin Kicha",25,"Building",1
66.02546658,32.67440792,3,"Mir Abad Village School",2501015,"Urozgan",5,"Tirinkot",2,"Mir Abad Village",25,"Building",1
65.37293933,32.53492732,5,"Mula Khudai Nazar Village School",2502054,"Urozgan",6,"Dehraoud",1,"Sikazi Village",25,"Building",2
65.48413883,32.98595602,4,"Bazar Yakhdan School",2504032,"Urozgan",5,"Shahid-E-Hassas",1,"Yakhdan Bazar",25,"Building",4
66.63163169,32.92543622,6,"District Girls Primary School",2505029,"Urozgan",10,"Khas Urozgan",4,"District Compound",25,"Building",5
66.51370688,32.17622969,4,"Nawa Alam Gul School",2604025,"Zabul",8,"Mizan",4,"District Compound",26,"Building",4
67.64568078,31.9084175,6,"District Clinic",2610036,"Zabul",9,"Shemel Zayi",3,"Shamalzai Bazar",26,"Building",10
65.72664127,31.62453713,0,"Malalai High School",2701007,"Kandahar",10,"Kandahar",10,"D04 - Nahia 4",27,"Building",1
65.68860441,31.61355756,10,"Ahmad Shah Baba High School",2701030,"Kandahar",10,"Kandahar",0,"D02 - Nahia 2",27,"Building",1
65.67771486,31.62036742,7,"Plan Omomi Riyasat",2701033,"Kandahar",7,"Kandahar",0,"D07 - Nahia 7",27,"Building",1
65.70881386,31.61844956,0,"Aino High School",2701050,"Kandahar",5,"Kandahar",5,"D06 - Nahia 6",27,"Building",1
65.74368116,31.61717867,6,"Kadastar Riyasat",2701054,"Kandahar",11,"Kandahar",5,"D10 - Nahia 10",27,"Building",1
65.6688829,31.65938236,2,"Baba Sahib Dorahi - Irrigation Department",2702100,"Kandahar",3,"Arghandab",1,"Baba Wali Sahib",27,"Building",2
65.68208553,31.67427231,2,"Sultan Mahmood Ghaznawi School",2702111,"Kandahar",3,"Arghandab",1,"Mirab Khoran",27,"Building",2
66.1570954,31.64450293,1,"Haji Habib Aka Mosque",2703087,"Kandahar",2,"Daman",1,"Sra Qala",27,"Village",3
65.796663909,31.577241306,2,"Naqileen School",2703088,"Kandahar",3,"Daman",1,"Naqileen",27,"Building",3
65.26192373,31.46535187,2,"Haji Akbar Camp",2704177,"Kandahar",3,"Panjwayee",1,"Moshan",27,"Village",4
65.49624739,31.54195131,3,"Marghar Camp School",2704178,"Kandahar",4,"Panjwayee",1,"Marghar Camp",27,"Building",4
65.3756264,31.65774962,4,"11Th Camp School",2705153,"Kandahar",8,"Zhire",4,"Zharee Dasht",27,"Building",5
65.279834075,31.511568226,1,"Popal Neeka School",2705165,"Kandahar",2,"Zhire",1,"Qolq",27,"Village",5
65.33599358,31.5350673,1,"Naadi School",2705166,"Kandahar",2,"Zhire",1,"Sangohsar",27,"Village",5
65.51520134,31.96054472,2,"Haji Gul School",2707122,"Kandahar",3,"Khakrez",1,"Haji Gul",27,"Village",7
66.29995218,31.45866905,2,"Guest House",2708250,"Kandahar",4,"Arghistan",2,"Narghal",27,"Village",8
64.96612181,31.53569812,3,"Band Taimoor Clinic",2710135,"Kandahar",3,"Maiwand",0,"Band Taimoor",27,"Village",10
65.06238844,31.61791223,2,"Ghazi Mohamamd Ayub Khan High School",2710142,"Kandahar",3,"Maiwand",1,"Zor Bazar",27,"Building",10
66.40652244,30.95497601,5,"Haji Raziq School",2711206,"Kandahar",5,"Spin Boldak",0,"Yaqoob Wesh Market",27,"Building",11
66.39581794,31.00978014,3,"Faizo Private House",2711216,"Kandahar",3,"Spin Boldak",0,"Speen Boldak",27,"Building",11
66.43499425,30.96105675,3,"Farmanullah Private House",2711217,"Kandahar",6,"Spin Boldak",3,"Nawai Village",27,"Building",11
66.372291,32.3753356,1,"District Building Office",2713261,"Kandahar",2,"Miyanishin",1,"Chalwar",27,"Village",13
67.22807984,31.65781731,3,"Chody Village Mosque",2715270,"Kandahar",5,"Maruf",2,"Chodi Village",27,"Village",15
65.67827019,31.57627381,4,"Kulcha Abad Secondary School",2717016,"Kandahar",6,"Dand",2,"Dand District",27,"Village",17
65.76646218,36.666551,5,"Charamgar Khana High School",2801009,"Jawzjan",8,"Sheberghan",3,"D04 - Nahia 4",28,"Building",1
65.79689365,36.72783997,3,"Yangee Areegh High School",2801018,"Jawzjan",5,"Sheberghan",2,"D04 - Nahia 4",28,"Building",1
65.775010308,36.678397972,2,"Chaghachi Secondary School",2801029,"Jawzjan",3,"Sheberghan",1,"D04 - Nahia 4",28,"Building",1
66.13723202,36.89728457,2,"Besh Kapa Watania School",2803116,"Jawzjan",3,"Khanaqa",1,"Besh Kapa Watania",28,"Building",3
66.08104784,36.9634398,2,"Abaas Girls School",2804073,"Jawzjan",4,"Mingajik",2,"Abaash Village",28,"Building",4
65.44255043,36.14833376,1,"Turkman Qadoq School",2805092,"Jawzjan",2,"Qush Tepa",1,"Qosh Taba",28,"Building",5
66.16367507,36.9390781,2,"Qum Areegh Mosque",2807036,"Jawzjan",3,"Aqchah",1,"Qum Areegh Village",28,"Building",7
66.20989235,36.85095912,1,"Qara-E-Boyeen School",2807046,"Jawzjan",2,"Aqchah",1,"Qara-E-Boyeen",28,"Building",7
66.27208703,36.84140641,1,"Chakosh Sarband School",2807047,"Jawzjan",2,"Aqchah",1,"Chakosh Sarband",28,"Building",7
65.37550769,35.9670085,2,"Bito School",2811100,"Jawzjan",3,"Darzab",1,"Bito Village",28,"Building",11
64.77799058,35.92006552,5,"Arab Khana High School",2901001,"Faryab",8,"Maimana",3,"D03 - Nahia 3",29,"Building",1
64.77425628,35.9249183,0,"Aziza Shaheed Number 3 Girls High School",2901012,"Faryab",5,"Maimana",5,"D03 - Nahia 3",29,"Building",1
64.9329794,35.86634112,1,"Bocha School",2902032,"Faryab",2,"Pashtun Kot",1,"Bocha",29,"Village",2
64.81228672,35.72541918,1,"Bato Jan Mosque",2902042,"Faryab",2,"Pashtun Kot",1,"Bato Jan",29,"Village",2
64.91973131,35.72496989,1,"Qala-E-Niyaz Beg School",2902053,"Faryab",2,"Pashtun Kot",1,"Qala-E-Niyaz Beg",29,"Village",2
64.84271403,36.10196005,3,"Sahrayee Qala Boys Secondary School",2903059,"Faryab",5,"Khwaja Sabz Posh-E-Wali",2,"Sahrayee Qala",29,"Building",3
64.55492753,35.86823931,2,"Khudaimat Village Mosque",2904070,"Faryab",3,"Almar",1,"Khudaimat Village",29,"Building",4
65.26823016,35.94800533,3,"Kamrak Aaq Balaq Mosque",2905136,"Faryab",5,"Bil Chiragh",2,"Kamrak Aaq Balaq",29,"Village",5
64.8739375,36.18750664,2,"Gulzar Mosque",2906147,"Faryab",3,"Shirin Tagab",1,"Gulzar Village",29,"Building",6
64.85753478,36.26442995,2,"Koh Sayad Mosque",2906156,"Faryab",4,"Shirin Tagab",2,"Koh Sayad Village",29,"Village",6
64.26213791,35.6772484,2,"Bori Boys Secondary School",2907100,"Faryab",3,"Qaisar",1,"Bori",29,"Building",7
64.3104714,35.70111522,2,"Kohi School",2907111,"Faryab",3,"Qaisar",1,"Kohi",29,"Building",7
65.22254095,35.71294251,2,"Sarchakan Mosque",2908130,"Faryab",4,"Gurziwan",2,"Sarchakan",29,"Building",8
64.91360899,36.37409887,3,"Topkhana Qala Girls School",2909162,"Faryab",5,"Dawlat Abad",2,"Topkhana Qala",29,"Building",9
65.0631623,36.86395387,2,"Qaramqol District Building",2911171,"Faryab",4,"Qaram Qul",2,"Markaz Qaramqol",29,"Building",11
65.03144675,36.82419242,1,"Sarband Secondary School",2911172,"Faryab",2,"Qaram Qul",1,"Sarband",29,"Village",11
65.08191845,36.87617979,2,"Haji Laar Mosque",2912196,"Faryab",3,"Qurghan",1,"Mir Abad",29,"Building",12
65.12089832,36.90420687,3,"Rahmatullah Shaheed Secondary School",2913189,"Faryab",5,"Andkhoy",2,"Akhta Chi Payan",29,"Building",13
64.36500611,31.58421339,7,"Boys High School",3001005,"Helmand",7,"Lashkargah",0,"D02 - Nahia 2",30,"Building",1
64.37751059,31.57951682,4,"Kharoto Mosque",3001016,"Helmand",7,"Lashkargah",3,"Safiyan",30,"Building",1
64.35808303,31.5316039,4,"Nek Mohammad Private House",3001017,"Helmand",5,"Lashkargah",1,"Loy Karez",30,"Building",1
64.33441815,31.66683361,2,"Zor School Babaji",3001027,"Helmand",4,"Lashkargah",2,"Dolizo Village",30,"Building",1
64.385827,31.71294678,2,"Ibrahim Khan Private House",3001028,"Helmand",4,"Lashkargah",2,"Babaji",30,"Building",1
63.90230227,31.79664078,4,"Primary School",3002068,"Helmand",4,"Nad Ali",0,"Loy Maanda",30,"Village",2
64.30519911,31.47958662,3,"Haji Ghulam Ali Mosque",3003090,"Helmand",4,"Nawa-E-Barakzayi",1,"Treekh Zabar",30,"Building",3
64.220983652,31.237535677,3,"Loy Village School",3003101,"Helmand",3,"Nawa-E-Barakzayi",0,"Loy Village",30,"Building",3
64.19869144,31.13079509,2,"District Center School",3006126,"Helmand",3,"Garm Ser",1,"Haji Mohammad Lal Village",30,"Building",6
64.77329545,32.3401042,4,"Lal Jan Market",3009189,"Helmand",7,"Musa Qala",3,"Chena Sufla",30,"Building",9
63.45453481,30.68545996,4,"Dost Mohammad Mosque",3011212,"Helmand",4,"Reg-E-Khan Nishin",0,"Qala-E-Golo Maktab",30,"District",11
64.12232147,31.53702959,3,"Marja High School",3014072,"Helmand",4,"Marja",1,"Block 25",30,"Village",14
64.055082928,31.292807341,1,"Sheen Ghazak Buliding (Kochi Center)",3014088,"Helmand",2,"Marja",1,"Sheen Ghazak",30,"Village",14
63.12660135,34.93161479,3,"Kandalan Village School",3101010,"Badghis",5,"Qala-E-Now",2,"Kandalan Sar Cheshma Village",31,"Building",1
62.98214325,34.81712194,1,"Gulkhana Village Mosque",3102041,"Badghis",2,"Ab Kamari",1,"Gulkhana",31,"Building",2
63.29095889,34.99557061,1,"Andari School",3103026,"Badghis",2,"Muqur",1,"Andari",31,"Building",3
63.50922407,34.78803294,1,"Zeyarat Village",3104062,"Badghis",2,"Qadis",1,"Ziarat",31,"Building",4
63.46398471,35.08734778,2,"Darra-E-Bom District Building",3104084,"Badghis",3,"Qadis",1,"Darra-E- Bom",31,"Village",4
64.38803388,34.91397267,1,"Tagab Beest Village",3106102,"Badghis",2,"Jawand",1,"Tagab Beest",31,"Building",6
64.39488717,34.73186335,1,"Shur Aabak Mosque",3106114,"Badghis",2,"Jawand",1,"Shur Aabak",31,"Village",6
64.66544381,34.78842486,1,"Dahan Daramullah Yar Mosque",3106179,"Badghis",2,"Jawand",1,"Dahan Daramullah Yar",31,"Building",6
62.18965406,34.35120526,6,"Mehri High School",3201010,"Herat",13,"Herat",7,"D05 - Nahia 5",32,"Building",1
62.19044354,34.34718061,0,"Mojtameh Khwaharan",3201020,"Herat",6,"Herat",6,"D10 - Nahia 10",32,"Village",1
62.18701823,34.33015841,6,"Seefi High School",3201031,"Herat",13,"Herat",7,"D10 - Nahia 10",32,"Building",1
62.21926535,34.2115979,6,"Shahrak-E-Sanhati",3201433,"Herat",6,"Herat",0,"Guzara District Inside Of Airport",32,"Building",1
62.2602705,34.28796115,2,"Khalifa Saheb Nawin",3202044,"Herat",3,"Enjil",1,"Naween Ulya Village",32,"Building",2
62.08929963,34.33616043,2,"Sofiyan Primary School",3202054,"Herat",3,"Enjil",1,"Sofiyan Village",32,"Building",2
62.20890174,34.50441929,2,"Parwana Secondary School",3202055,"Herat",3,"Enjil",1,"Parwana Village",32,"Building",2
62.2263712,34.31100327,3,"Srorestan Secondary School",3202065,"Herat",5,"Enjil",2,"Srorestan Village",32,"Building",2
62.1587102,34.26827944,2,"Shamsudeen-E-Kort High School",3203092,"Herat",3,"Guzara",1,"Goshmeer Village",32,"Building",3
62.12261904,34.25041119,1,"Tangharshan Scondary School",3203103,"Herat",2,"Guzara",1,"Tangharshan Village",32,"Building",3
62.13458523,34.09822959,1,"Pusht-E- Koh Mullah Yasin Secondary School",3203114,"Herat",2,"Guzara",1,"Pusht-E- Koh Mulla Yasin",32,"Building",3
62.48116607,34.50352369,2,"Ali Abad School",3204153,"Herat",3,"Karrukh",1,"Ali Abad",32,"Building",4
61.94247169,34.4958157,1,"Chashma-E- Ghori New Buiding",3205267,"Herat",2,"Zendajan",1,"Chashma-E- Ghori",32,"Village",5
62.66974257,34.23370899,2,"Dogh Abad Mosque",3206120,"Herat",3,"Pashtun Zarghun",1,"Dogh Abad Village",32,"Building",6
62.46315438,34.25318802,2,"Buka School",3206132,"Herat",3,"Pashtun Zarghun",1,"Buka Village",32,"Building",6
62.86732867,34.22681341,2,"Cheorshi Mosque",3206133,"Herat",2,"Pashtun Zarghun",0,"Cheorshi Village",32,"Village",6
62.66137791,34.29268952,1,"Gushak Mosque",3206141,"Herat",2,"Pashtun Zarghun",1,"Goshak Village",32,"Building",6
62.13610507,34.79716161,1,"Kashak Rubat Sangi Duowm Girls High School",3207166,"Herat",4,"Kushk (Rubat-E-Sangi)",3,"Markaz-E-Kashak Rubat  Sang Duowm",32,"Building",7
