PC_number,PS_number,Eng- Qutbuddin Hilal,Dr.Abdullah Abdullah,Zalmai Rassoul,Abdul Rahim Wardak,Quayum Karzai,Prof-Abdo Rabe Rasool Sayyaf,Dr.Mohammad Ashraf Ghani Ahmadzai,Mohammad Daoud Sultanzoy,Mohd. Shafiq Gul Agha Sherzai,Mohammad Nadir Naeem,Hedayat Amin Arsala,Total
905235,1,1,67,177,0,0,13,36,0,6,1,0,301
905235,2,0,5,70,0,0,0,185,2,0,0,0,262
905236,1,60,60,35,0,0,0,213,0,2,0,0,370
905236,2,98,85,50,0,0,0,373,0,2,0,0,608
905237,1,71,47,84,0,1,3,79,3,5,0,1,294
905237,2,0,56,2,0,0,0,105,0,35,0,0,198
905268,1,25,45,59,0,0,43,51,1,34,0,0,258
905268,2,16,36,54,0,0,36,36,1,43,0,0,222
905268,3,64,19,85,0,0,204,150,1,60,1,8,592
905269,1,22,84,199,0,0,8,199,0,48,0,0,560
905270,1,8,285,5,0,0,3,17,2,1,0,0,321
905270,2,2,215,6,0,0,7,5,0,3,0,0,238
905270,3,0,353,1,0,0,0,4,0,3,0,0,361
905271,1,41,164,60,0,0,11,54,3,15,0,0,348
905271,2,48,184,50,0,0,13,73,1,3,1,0,373
905271,3,15,222,10,0,0,0,69,1,0,0,0,317
905272,1,90,36,71,0,0,3,73,1,17,0,0,291
905272,2,57,18,84,0,0,3,74,1,7,0,0,244
905272,3,16,25,57,0,0,0,49,0,29,0,1,177
905273,1,32,99,34,1,1,5,59,0,2,0,0,233
905273,2,21,116,33,0,1,5,39,1,2,1,0,219
905273,3,0,163,14,1,0,0,36,2,0,0,0,216
905275,1,0,170,3,0,0,7,7,0,0,0,0,187
905275,2,0,126,5,0,0,4,4,0,0,0,0,139
905275,3,0,246,0,0,0,0,0,0,0,0,0,246
906112,1,12,405,21,0,0,28,92,2,23,0,1,584
906112,3,33,362,29,3,4,43,66,2,22,0,1,565
906112,4,10,427,35,1,0,30,46,1,16,2,0,568
906112,5,16,393,27,1,2,39,52,1,26,1,0,558
906113,1,13,320,11,0,0,21,19,0,8,0,0,392
906113,2,9,303,6,0,0,14,9,0,1,0,0,342
906113,3,5,465,3,0,0,20,11,4,0,0,1,509
906114,1,8,232,4,0,0,3,2,1,2,0,0,252
906114,2,4,451,11,0,0,4,4,0,1,0,0,475
906114,3,4,398,0,0,0,1,16,3,0,1,0,423
906115,1,9,272,6,0,0,10,6,0,2,0,0,305
906115,2,22,249,13,0,0,12,5,0,1,0,0,302
906115,3,3,505,27,0,0,6,3,8,0,0,0,552
906116,1,37,220,45,0,5,20,176,5,38,4,5,555
906116,2,18,146,34,3,5,6,215,11,13,6,3,460
906117,1,80,388,17,0,0,36,15,2,1,0,1,540
906117,2,32,365,12,1,1,8,7,4,1,2,0,433
906118,1,8,242,16,0,0,20,26,1,15,1,0,329
906118,2,4,297,8,0,2,16,50,1,20,0,0,398
906119,1,19,516,10,0,0,15,7,1,2,0,0,570
906119,2,13,416,20,0,0,4,0,0,0,0,0,453
906241,1,3,129,12,0,0,15,37,2,16,0,0,214
906241,2,9,137,11,0,0,26,28,4,12,0,0,227
906241,3,1,219,21,0,0,10,75,2,20,1,0,349
907120,1,3,216,25,0,0,8,5,2,0,0,1,260
907120,2,4,91,16,0,1,6,0,1,0,0,0,119
907120,3,0,282,72,0,0,30,11,0,0,1,0,396
907121,1,1,181,2,0,0,9,2,1,0,0,0,196
907121,2,0,116,2,0,0,10,2,0,0,0,0,130
907121,3,0,147,4,0,0,5,10,0,0,0,0,166
907122,1,19,247,24,0,0,6,1,1,0,1,0,299
907122,2,12,182,5,0,0,2,0,1,0,0,0,202
907122,3,6,200,12,0,0,5,1,0,0,0,0,224
907122,4,18,427,93,0,0,2,2,3,0,0,0,545
907123,1,6,429,12,0,0,24,3,0,0,1,0,475
907123,2,2,378,8,0,0,12,2,1,0,0,0,403
907123,3,0,338,8,1,0,0,0,1,0,0,0,348
907124,1,6,163,17,0,0,3,5,0,0,0,0,194
907124,2,3,140,7,2,2,4,2,2,0,0,1,163
907124,3,0,146,15,0,0,2,1,2,0,0,0,166
907125,1,12,223,49,0,0,7,30,1,0,0,1,323
907125,2,5,208,46,0,0,8,12,1,0,1,0,281
907125,3,7,220,97,0,0,5,33,0,0,0,0,362
907126,1,0,344,9,0,0,3,5,3,0,0,0,364
907126,2,1,167,3,1,0,2,2,0,0,0,1,177
907126,3,1,138,8,0,0,3,2,0,0,0,0,152
907127,1,11,241,4,0,0,4,0,0,0,0,1,261
907127,2,2,78,74,1,0,1,7,0,1,1,0,165
907242,1,1,259,11,0,0,13,2,0,0,0,0,286
907242,2,1,45,181,0,0,2,1,2,0,1,0,233
907242,3,0,78,18,0,0,3,0,0,0,0,0,99
908181,1,2,332,15,0,0,10,10,0,0,0,0,369
908181,2,0,365,14,0,0,1,0,0,0,0,0,380
908182,1,32,462,31,0,0,44,10,0,0,0,0,579
908183,1,36,268,154,0,0,60,72,3,1,1,1,596
908183,2,10,24,429,0,0,69,55,0,0,0,0,587
908184,1,4,306,65,0,0,4,3,0,2,0,0,384
908184,2,2,311,37,0,0,10,1,2,0,1,0,364
908184,3,0,185,66,0,0,0,0,0,0,0,0,251
908186,1,14,518,16,0,0,14,10,0,0,0,0,572
908186,2,1,522,41,0,0,21,0,1,0,0,0,586
908187,1,0,510,5,0,0,8,6,0,0,0,0,529
908187,2,1,426,29,0,0,14,12,0,1,0,1,484
908188,1,22,482,47,0,0,16,1,0,0,0,0,568
908188,2,13,230,35,0,0,1,2,0,0,1,0,282
908189,1,2,553,6,0,0,16,2,3,0,0,0,582
908189,2,1,581,4,0,0,10,1,1,0,0,1,599
908189,3,0,453,96,0,0,7,0,1,0,0,0,557
908251,1,6,397,77,0,0,17,96,2,0,0,1,596
908251,2,3,223,226,0,0,0,147,0,0,0,0,599
908276,1,4,149,23,0,0,3,0,0,0,0,0,179
908276,2,1,250,58,0,0,4,1,0,0,1,0,315
908276,3,1,437,159,0,0,0,0,0,0,0,1,598
909191,1,2,549,1,0,0,15,0,12,1,0,0,580
909191,2,10,566,0,0,0,22,1,0,0,0,0,599
909191,3,7,581,0,0,0,10,2,0,0,0,0,600
909192,1,15,350,132,0,0,2,16,0,0,0,0,515
909192,2,10,387,86,0,0,0,10,7,0,3,0,503
909193,2,1,299,34,0,0,24,25,0,0,0,0,383
909193,3,2,550,10,0,0,10,21,1,0,0,0,594
909194,1,0,407,32,0,0,13,6,3,0,0,0,461
909194,2,0,316,64,2,0,7,3,3,0,0,0,395
909194,3,0,260,65,3,0,7,0,6,0,1,0,342
909195,1,0,241,44,0,0,27,287,0,0,0,0,599
909195,2,7,167,104,0,0,176,113,0,0,0,0,567
909196,1,0,249,333,0,0,17,1,0,0,0,0,600
909196,2,1,207,255,0,0,134,2,0,1,0,0,600
909197,1,0,465,87,0,0,11,21,1,13,0,0,598
909197,2,1,441,101,0,0,42,5,2,7,0,0,599
909197,3,0,498,86,0,0,14,0,0,0,0,0,598
909198,1,0,332,19,5,3,5,3,17,1,0,6,391
909198,2,1,477,81,0,1,9,5,4,0,1,0,579
909199,1,0,502,40,0,0,0,50,0,0,0,0,592
909199,2,9,522,2,0,0,3,61,0,0,0,0,597
909200,1,0,548,5,0,0,27,18,0,0,0,0,598
909200,2,0,538,0,0,0,58,0,3,0,0,0,599
909252,1,43,379,0,0,0,145,25,0,0,0,0,592
909252,2,21,382,0,0,0,187,0,3,0,0,1,594
909277,1,0,461,1,0,0,104,25,2,0,0,0,593
909277,2,0,557,3,1,0,39,0,0,0,0,0,600
909277,3,0,552,1,0,0,39,0,0,0,0,0,592
909278,1,0,432,16,0,0,35,68,1,0,1,0,553
909278,2,0,513,22,0,2,28,4,1,0,0,0,570
909278,3,1,554,10,0,0,27,1,1,0,0,0,594
910147,1,8,43,32,0,0,11,358,1,3,1,0,457
910147,2,4,38,11,0,2,9,329,0,2,0,0,395
910147,3,2,41,37,0,1,0,433,0,0,1,0,515
910148,1,2,21,1,0,0,79,425,10,1,0,0,539
910148,2,1,12,0,0,0,31,502,0,2,0,0,548
910149,1,6,33,3,0,0,0,380,1,0,0,0,423
910149,2,16,74,0,0,0,7,446,0,0,0,0,543
910150,1,18,322,214,0,0,36,1,3,2,0,0,596
910150,2,53,340,126,0,0,7,67,0,0,0,0,593
910150,3,36,421,131,0,0,10,0,0,1,0,0,599
910151,1,9,405,7,0,0,44,8,0,0,0,0,473
910151,2,19,460,10,0,0,44,33,3,0,0,0,569
910151,3,10,525,20,0,0,41,0,1,0,0,0,597
910152,1,4,50,7,0,1,7,307,0,0,1,0,377
910152,3,0,42,7,0,0,46,383,4,4,4,0,490
910153,1,23,108,24,0,0,21,391,5,5,0,0,577
910153,3,1,115,10,0,0,36,379,4,5,0,0,550
910155,1,2,16,5,0,0,14,554,0,0,0,0,591
910155,2,0,5,4,1,1,2,374,0,0,1,0,388
910156,1,8,517,49,0,0,7,18,0,0,1,0,600
910156,2,12,535,14,0,0,23,13,0,0,2,0,599
910157,1,1,81,3,0,0,30,470,0,0,0,0,585
910157,2,0,43,0,0,0,26,530,0,1,0,0,600
910158,1,6,7,6,0,0,1,234,0,0,1,0,255
910158,2,0,8,12,0,0,4,239,0,0,1,0,264
910159,1,0,100,0,0,0,200,200,0,0,0,98,598
910159,2,0,0,0,0,0,200,400,0,0,0,0,600
910159,3,3,4,74,0,0,157,303,0,50,0,0,591
910160,1,5,128,9,0,0,8,258,1,0,0,0,409
910160,2,0,75,12,0,1,11,233,1,0,0,0,333
910247,1,11,435,38,0,0,25,91,0,0,0,0,600
910247,2,3,302,12,1,1,13,56,0,0,1,0,389
910248,1,2,72,0,0,0,2,175,0,0,0,0,251
910248,2,1,69,2,0,0,5,138,0,0,0,0,215
910248,3,2,54,1,0,0,0,216,1,0,0,1,275
911163,1,53,390,49,0,0,64,25,2,0,0,1,584
911163,2,43,428,50,0,0,51,16,2,0,1,1,592
911163,3,20,391,104,0,2,60,10,3,0,1,0,591
911164,1,19,217,17,0,0,109,2,3,0,0,0,367
911164,2,6,280,10,0,0,102,4,0,0,0,0,402
911164,3,1,322,106,0,0,143,22,2,0,1,1,598
911165,1,34,294,41,0,0,44,2,0,0,0,0,415
911165,2,9,307,195,1,0,82,2,0,0,0,0,596
911166,1,5,412,36,0,0,22,115,0,0,0,0,590
911166,2,1,192,27,0,0,3,175,1,0,2,0,401
911167,1,8,377,21,0,0,12,37,1,5,0,0,461
911167,2,11,379,44,0,0,12,38,1,5,0,0,490
911168,1,3,308,12,0,0,33,217,0,0,0,0,573
911168,2,2,250,11,0,0,22,274,2,0,1,0,562
911170,1,32,355,54,0,0,147,3,0,0,0,1,592
911170,2,2,475,69,0,0,54,0,0,0,0,0,600
911249,1,50,150,102,0,0,150,130,0,0,4,0,586
911249,2,1,201,100,0,1,138,150,0,0,0,0,591
911279,1,11,251,106,0,0,35,183,1,1,0,0,588
911279,2,19,366,54,0,0,64,83,4,5,0,2,597
911279,3,0,72,220,0,0,11,288,0,0,0,0,591
912173,1,0,477,50,0,0,17,3,0,0,0,0,547
912173,2,0,0,0,0,0,0,0,0,0,0,0,0
912174,1,4,375,23,2,0,1,0,3,0,1,0,409
912174,2,0,55,0,0,0,0,0,0,0,0,0,55
912175,1,6,320,18,0,0,12,1,4,0,0,0,361
912175,2,2,44,27,0,0,0,0,1,2,0,0,76
912176,1,2,151,15,0,0,0,0,0,0,0,0,168
912176,2,1,77,11,1,0,0,0,1,0,0,0,91
912179,1,1,68,2,0,0,0,1,0,0,0,0,72
912179,2,0,35,0,0,0,0,0,0,0,0,0,35
912180,1,1,106,5,0,0,0,0,0,0,0,0,112
912180,2,8,387,53,0,2,6,4,2,0,0,0,462
912250,1,4,461,15,0,0,6,28,1,0,1,0,516
912250,2,1,55,5,0,0,0,1,2,0,0,0,64
913201,1,6,530,24,0,0,16,20,1,0,0,0,597
913201,2,0,405,8,0,0,4,9,1,0,1,0,428
913202,1,27,521,6,0,0,13,17,0,0,0,0,584
913202,2,14,558,15,0,0,3,1,0,0,0,0,591
913203,1,14,473,58,0,0,45,6,1,0,0,0,597
913203,2,3,467,81,0,0,2,40,1,0,0,0,594
913204,1,0,300,282,0,0,18,0,0,0,0,0,600
913204,2,8,0,208,0,1,91,246,4,0,0,0,558
913205,1,15,465,97,0,0,16,6,1,0,0,0,600
913205,2,5,485,27,1,2,6,37,2,0,1,0,566
913206,1,14,521,17,0,0,3,25,0,0,0,1,581
913206,2,1,237,8,0,0,0,116,0,0,2,0,364
913207,1,32,509,15,0,0,18,0,1,0,0,0,575
913207,2,30,496,16,0,0,0,18,0,0,0,0,560
913208,1,11,351,16,0,0,20,0,0,0,0,0,398
913209,1,33,508,16,0,0,21,3,5,0,0,0,586
913209,2,1,364,5,0,0,1,121,3,0,0,0,495
913210,1,0,525,25,0,0,19,5,2,0,0,0,576
913211,1,0,445,28,0,0,13,4,0,0,0,0,490
913211,2,0,375,43,0,0,11,4,0,0,0,0,433
913211,3,0,516,5,0,0,75,1,1,0,0,1,599
913212,1,9,479,40,0,0,6,2,0,0,0,0,536
913212,2,8,278,34,0,0,5,14,1,0,1,0,341
913212,3,0,130,9,0,0,0,56,0,0,0,0,195
913213,1,14,528,0,0,0,28,2,1,0,0,0,573
913213,2,50,381,55,0,0,105,0,0,0,0,0,591
913214,1,3,500,20,0,0,34,2,0,4,0,0,563
913214,2,0,536,0,0,0,57,0,0,0,0,0,593
913214,3,0,530,45,0,0,0,0,0,0,0,0,575
913215,1,3,379,38,0,0,13,2,0,0,0,0,435
913215,2,0,382,2,0,0,1,0,1,0,0,0,386
913216,1,20,476,78,0,0,7,17,1,1,0,0,600
913216,2,1,286,158,0,0,4,31,0,0,1,0,481
913217,1,19,406,15,0,0,2,7,3,0,0,1,453
913217,2,18,297,16,0,0,0,8,2,0,1,0,342
913253,1,0,24,1,0,0,0,0,0,0,0,1,26
913253,3,4,304,20,2,2,5,79,5,2,2,4,429
913254,1,20,471,24,0,0,14,56,3,0,0,0,588
913254,2,51,422,34,0,0,6,74,0,0,0,0,587
913255,1,1,575,1,0,0,16,4,1,1,0,0,599
913256,1,44,491,13,0,0,28,10,0,0,0,0,586
913256,2,13,315,1,0,0,0,7,0,0,1,0,337
914224,2,1,494,85,0,0,11,1,0,0,0,0,592
914225,2,1,368,68,0,0,9,1,0,0,0,1,448
914225,3,0,545,49,0,0,1,0,2,0,0,1,598
914226,1,0,328,239,0,0,32,1,0,0,0,0,600
914226,2,0,415,137,0,1,41,1,1,0,0,0,596
914280,3,0,439,37,0,0,0,0,0,0,0,0,476
915218,1,3,488,69,0,0,17,8,1,0,0,0,586
915218,2,0,526,45,0,0,6,0,2,0,0,0,579
915219,1,5,318,82,0,2,42,5,0,0,0,0,454
915219,2,4,363,67,0,0,5,12,0,0,0,0,451
915220,1,0,514,43,2,0,20,2,1,0,0,0,582
915220,2,2,501,52,0,0,33,8,2,0,0,0,598
915221,1,0,529,29,0,0,16,3,1,0,0,1,579
915221,2,0,336,10,0,0,5,0,0,0,0,0,351
915222,1,1,372,13,0,0,14,1,0,0,0,0,401
915222,2,0,309,13,0,0,0,1,0,0,0,0,323
915223,1,1,486,37,0,0,21,0,1,0,0,0,546
915223,2,0,302,2,0,0,3,2,2,0,1,0,312
915257,1,3,261,6,0,0,13,0,0,0,0,0,283
915257,2,0,293,5,0,0,0,0,0,0,0,0,298
915281,1,2,309,62,0,0,25,6,1,0,0,0,405
915281,2,6,434,94,0,0,40,6,0,0,0,0,580
915281,3,0,377,16,0,0,9,3,0,1,0,0,406
2701003,1,28,147,74,0,2,6,187,0,105,2,0,551
2701003,2,18,143,61,1,3,2,161,0,67,2,1,459
2701003,3,15,76,59,1,2,6,94,1,57,1,1,313
2701003,4,16,115,31,0,1,10,73,2,43,0,2,293
2701003,5,18,93,35,0,4,3,100,2,56,0,0,311
2701003,6,6,79,42,0,5,2,66,1,47,1,1,250
2701003,7,6,69,22,0,0,0,69,2,38,1,0,207
2701003,8,12,88,32,0,2,6,59,3,57,1,0,260
2701003,9,7,58,41,0,1,1,41,1,26,1,0,177
2701005,1,0,0,0,0,0,0,0,0,0,0,0,0
2701005,2,24,34,36,3,6,6,82,4,119,0,1,315
2701005,3,43,43,48,0,8,5,107,4,125,4,2,389
2701005,4,37,51,44,0,0,3,101,4,130,0,1,371
2701005,5,17,43,36,2,5,4,65,4,67,2,2,247
2701006,1,27,96,74,0,2,0,181,6,117,5,0,508
2701006,2,15,78,106,2,5,5,185,0,148,3,1,548
2701006,3,36,103,98,3,6,5,138,5,137,4,1,536
2701006,4,0,0,1,0,0,0,5,0,6,0,0,12
2701006,5,0,1,7,0,0,0,4,0,5,0,0,17
2701006,6,0,3,2,0,0,0,10,0,1,1,0,17
2701007,1,0,6,16,0,0,0,12,0,1,0,0,35
2701007,2,0,25,15,0,0,0,5,2,13,0,0,60
2701007,3,0,10,6,0,2,0,10,4,5,0,0,37
2701007,4,0,4,3,0,0,0,2,0,2,0,0,11
2701007,5,0,4,1,0,0,0,4,0,4,0,0,13
2701007,6,0,3,9,0,0,0,0,0,2,0,0,14
2701007,7,0,11,15,0,3,1,21,0,27,0,0,78
2701007,8,0,7,5,0,2,1,2,0,11,0,1,29
2701007,9,0,3,6,0,0,0,2,0,5,0,0,16
2701010,2,0,83,19,0,0,1,30,0,17,0,1,151
2701010,3,3,89,21,0,0,0,61,0,48,1,0,223
2701010,4,0,96,50,0,0,0,52,2,26,1,0,227
2701010,5,0,75,25,0,0,0,27,0,26,0,0,153
2701010,7,5,205,107,0,4,2,149,5,88,5,0,570
2701014,1,7,62,55,0,2,0,63,0,57,1,0,247
2701014,2,10,90,48,0,2,3,74,1,45,2,0,275
2701014,3,5,105,44,0,1,0,91,0,52,1,0,299
2701014,4,8,140,53,0,1,4,87,2,58,0,0,353
2701014,5,10,94,48,0,1,6,49,0,32,1,1,242
2701018,1,19,25,86,2,3,6,150,4,77,3,3,378
2701018,2,9,30,46,0,1,3,108,0,41,3,0,241
2701018,3,20,29,58,1,7,4,81,1,28,0,1,230
2701018,4,11,18,39,0,2,2,100,1,29,3,0,205
2701018,5,16,30,70,1,5,1,103,2,54,2,0,284
2701018,6,6,27,40,1,5,1,91,0,36,1,0,208
2701018,7,20,30,81,3,0,3,152,1,59,1,4,354
2701018,8,0,6,7,0,1,0,8,0,10,0,0,32
2701018,9,0,19,10,0,1,0,7,2,2,0,0,41
2701018,10,0,12,14,1,0,0,16,0,15,0,0,58
2701018,11,2,25,29,0,0,0,18,2,0,0,0,76
2701018,12,0,6,6,0,0,0,10,0,4,0,0,26
2701022,2,24,186,64,2,6,4,105,7,106,2,3,509
2701022,3,24,190,66,0,0,4,147,2,95,0,5,533
2701022,4,4,307,40,0,0,0,53,0,51,0,0,455
2701022,5,0,185,24,2,7,0,11,2,25,3,2,261
2701022,6,25,170,75,2,4,9,144,6,120,5,3,563
2701023,1,16,74,173,2,11,9,203,7,52,4,4,555
2701023,2,16,67,189,2,4,8,176,4,56,8,2,532
2701023,3,2,37,77,0,3,0,107,1,40,0,0,267
2701023,4,18,40,166,0,4,12,203,5,56,0,6,510
2701023,5,18,39,193,1,11,6,233,2,46,2,1,552
2701023,6,2,43,94,0,2,4,144,3,18,0,0,310
2701023,7,10,36,154,0,8,3,110,1,44,1,0,367
2701029,1,0,4,0,0,0,0,1,0,2,0,0,7
2701029,2,3,4,2,0,0,0,4,2,2,0,0,17
2701029,3,0,6,5,0,0,0,6,0,2,0,0,19
2701029,4,0,13,4,0,0,0,6,0,4,0,0,27
2701029,5,13,57,77,0,2,1,112,1,84,0,1,348
2701029,7,2,17,8,0,5,0,13,0,14,0,0,59
2701029,8,2,13,5,0,2,0,12,0,8,0,0,42
2701029,10,0,2,2,0,0,0,2,0,3,0,0,9
2701029,11,0,8,4,0,0,0,12,0,1,0,0,25
2701029,12,0,17,1,0,0,0,11,0,10,0,0,39
2701030,1,7,65,44,0,2,5,119,0,55,3,0,300
2701030,2,2,45,76,0,1,4,94,0,72,0,1,295
2701030,3,6,44,40,1,0,3,108,0,50,1,0,253
2701030,4,15,53,42,0,3,2,105,0,102,0,1,323
2701030,5,11,26,39,0,0,1,76,0,61,2,0,216
2701030,6,5,32,35,1,2,1,72,0,71,2,1,222
2701030,7,8,40,35,0,0,2,74,0,48,0,0,207
2701030,8,5,20,26,0,1,6,64,1,54,3,0,180
2701030,9,34,106,117,0,1,5,204,1,103,0,0,571
2701034,1,16,183,53,0,8,6,103,3,150,1,1,524
2701034,2,1,169,28,0,4,0,18,2,32,3,0,257
2701034,3,0,209,21,4,0,9,33,1,38,0,0,315
2701034,4,1,138,17,0,0,1,40,1,27,1,1,227
2701034,5,0,156,17,0,0,0,22,1,14,0,2,212
2701034,6,7,114,17,0,0,1,20,0,30,0,0,189
2701035,1,15,183,56,0,4,4,180,2,78,1,4,527
2701035,2,7,266,65,2,3,5,108,3,86,1,0,546
2701035,3,9,146,37,1,2,2,70,2,68,3,1,341
2701035,4,7,226,55,0,0,0,114,0,89,0,0,491
2701035,5,6,213,49,0,1,0,81,2,83,0,0,435
2701035,6,7,199,30,1,1,1,59,1,69,0,2,370
2701037,1,12,246,89,0,0,6,120,0,53,0,0,526
2701037,2,0,7,11,0,0,0,1,0,6,1,0,26
2701037,3,0,23,4,0,0,0,6,1,4,0,0,38
2701037,4,3,6,13,0,0,1,3,0,1,0,0,27
2701037,5,0,19,2,0,0,0,3,0,1,0,0,25
2701038,1,15,253,72,1,5,1,119,3,102,3,0,574
2701038,3,5,227,77,0,1,1,141,2,105,2,1,562
2701038,4,1,153,36,0,0,0,10,1,29,2,1,233
2701038,6,0,126,27,0,0,0,22,4,29,0,1,209
2701038,7,2,224,80,0,2,4,148,4,96,1,0,561
2701038,8,10,46,26,2,0,0,34,0,22,0,0,140
2701038,9,9,210,90,1,5,4,122,3,115,3,0,562
2701038,10,20,234,81,1,6,2,122,2,99,2,2,571
2701038,11,0,0,0,0,0,0,0,0,0,0,0,0
2701040,1,10,22,42,1,7,0,46,1,31,0,0,160
2701040,2,7,33,70,1,2,0,118,0,48,2,1,282
2701040,3,16,51,119,0,4,4,122,3,58,5,1,383
2701040,4,51,55,93,2,3,5,192,0,103,2,2,508
2701040,5,8,41,60,0,3,4,79,2,45,0,0,242
2701040,6,5,22,42,0,3,1,73,0,25,1,0,172
2701040,7,9,19,27,0,0,2,41,0,30,0,0,128
2701040,8,2,27,35,0,1,0,72,1,52,0,0,190
2701040,9,2,7,39,0,0,2,34,0,19,1,1,105
2701040,10,6,22,30,0,0,3,50,1,11,2,0,125
2701040,11,0,20,44,0,2,0,52,0,25,1,0,144
2701042,1,25,162,78,0,9,10,121,1,128,5,2,541
2701042,2,5,115,82,0,0,9,102,0,86,16,20,435
2701042,3,15,67,59,0,0,5,94,0,75,0,1,316
2701042,4,0,92,31,0,0,0,116,4,112,0,0,355
2701042,5,0,57,65,0,0,3,143,0,113,0,19,400
2701042,7,0,96,27,0,0,0,30,2,93,0,0,248
2701042,8,2,76,12,0,0,3,11,2,9,0,0,115
2701042,9,0,153,45,0,0,0,31,0,64,0,0,293
2701042,10,0,0,0,0,0,0,0,0,0,0,0,0
2701045,1,17,53,76,1,5,2,118,1,139,3,1,416
2701045,2,15,41,81,1,3,5,135,2,130,3,1,417
2701045,3,14,40,51,0,6,5,94,1,150,2,1,364
2701045,4,8,11,50,0,0,1,81,0,91,2,1,245
2701045,5,13,44,47,0,3,2,117,2,174,3,0,405
2701045,6,27,61,95,3,2,3,144,0,152,7,2,496
2701045,7,12,20,48,2,4,1,97,0,130,3,2,319
2701045,8,9,26,36,0,2,4,77,0,114,1,1,270
2701045,9,9,26,52,0,0,0,80,0,108,2,0,277
2701048,1,12,25,69,0,5,0,68,1,38,3,0,221
2701048,2,11,36,74,1,3,8,88,1,55,0,1,278
2701048,3,9,33,74,1,4,0,118,2,50,3,1,295
2701048,4,16,30,95,0,5,6,118,0,79,1,3,353
2701048,5,36,58,149,2,12,5,180,0,117,1,5,565
2701050,1,0,45,14,0,0,0,15,0,17,0,0,91
2701050,2,0,28,2,0,0,0,12,0,20,0,0,62
2701050,3,1,27,1,0,0,0,6,1,25,0,0,61
2701050,4,1,16,1,0,1,0,9,1,16,0,0,45
2701054,2,7,21,40,0,0,0,63,0,34,0,0,165
2701054,4,6,14,26,0,0,6,38,0,14,0,0,104
2701054,5,0,1,1,0,0,0,0,0,9,0,0,11
2701054,6,0,2,3,0,1,0,14,0,10,0,0,30
2701054,7,0,1,4,0,0,0,10,0,3,0,0,18
2701054,8,0,3,15,0,0,0,5,0,24,0,0,47
2701054,9,0,1,0,0,0,0,1,0,9,0,0,11
2701054,10,0,1,1,0,0,0,0,0,9,0,0,11
2701056,1,0,4,20,0,0,0,12,0,28,1,0,65
2701056,2,2,11,10,0,3,1,42,6,14,0,2,91
2701056,3,12,50,91,4,6,5,183,8,104,6,3,472
2701056,4,0,0,0,0,0,0,0,0,0,0,0,0
2701056,5,0,0,0,0,0,0,0,0,0,0,0,0
2701056,6,0,0,0,0,0,0,0,0,0,0,0,0
2701056,7,0,0,0,0,0,0,0,0,0,0,0,0
2701056,8,0,0,0,0,0,0,0,0,0,0,0,0
2701056,9,19,49,79,3,10,10,239,3,114,11,2,539
2701056,10,0,12,11,0,0,0,7,0,10,0,0,40
2701056,11,0,0,0,0,0,0,0,0,0,0,0,0
2701058,1,26,53,117,1,3,2,135,1,54,2,2,396
2701058,2,33,55,137,0,0,5,206,2,85,0,0,523
2701058,3,27,22,100,0,7,2,168,0,41,3,1,371
2701058,4,4,7,19,0,0,0,24,0,10,0,0,64
2701058,5,0,3,0,0,1,12,17,0,6,0,0,39
2701059,1,28,39,102,3,7,3,152,2,69,3,3,411
2701059,2,20,50,117,1,9,10,186,0,118,7,1,519
2701059,3,21,28,88,0,1,5,139,2,48,3,0,335
2701059,4,1,4,11,0,0,1,30,0,19,0,0,66
2701059,5,2,10,20,0,0,1,26,0,14,0,0,73
2701060,1,37,82,133,0,0,17,174,2,83,0,2,530
2701060,2,26,82,122,0,0,13,212,1,77,0,5,538
2701060,3,0,152,16,0,0,2,52,0,4,0,0,226
2701060,4,0,19,9,1,0,0,15,1,0,0,0,45
2701060,5,6,5,51,4,2,12,19,3,135,12,6,255
2701061,1,72,89,62,0,4,7,105,2,67,7,2,417
2701061,2,55,56,36,2,5,8,59,4,47,2,3,277
2701061,3,57,53,48,3,9,6,75,5,55,3,4,318
2701061,4,0,3,9,0,0,0,1,0,4,0,0,17
2701062,1,7,31,43,1,4,1,94,2,15,8,2,208
2701062,2,4,33,23,3,5,2,70,0,3,5,2,150
2701062,3,0,152,16,0,0,2,52,0,9,0,0,231
2701062,4,4,13,12,1,1,3,24,1,357,7,0,423
2701062,5,7,21,16,0,3,3,63,1,11,4,3,132
2701062,7,1,33,0,0,0,0,17,7,138,0,0,196
2701063,1,50,53,48,1,4,4,91,1,229,6,1,488
2701063,2,37,43,11,1,4,7,38,2,120,6,4,273
2701063,3,0,1,2,0,0,0,1,0,2,0,0,6
2701063,4,0,4,6,0,0,0,3,0,6,0,0,19
2701063,5,0,0,0,0,0,0,0,0,0,0,0,0
2701063,6,0,0,0,0,0,0,0,0,0,0,0,0
2701063,7,0,0,0,0,0,0,0,0,0,0,0,0
2702099,1,3,51,382,3,0,1,55,1,56,1,1,554
2702099,2,16,12,461,0,2,5,38,3,21,6,1,565
2702099,3,0,0,50,0,0,0,0,0,0,0,0,50
2702100,1,28,153,58,3,2,4,114,4,114,3,2,485
2702100,2,0,3,7,0,0,0,4,0,9,0,0,23
2702100,3,0,8,1,0,0,0,2,0,6,0,1,18
2702101,1,25,189,104,0,0,12,94,8,65,0,2,499
2702101,2,0,0,486,0,0,0,10,0,15,0,0,511
