votes,ps,ﺭﺩﻧﺟ,ﯽﻫﺩﻳﺃﺭ ﺯﮐﺭﻣ ﻡﺎﻧ,pc_code,ﺕﻳﻻﻭ,audit_number
600,3,ﻪﻧﺎﻧﺯ,ﯽﮔ ﻪﻠﮐﺭﺍﺯﺎﺑ ﻪﻣﻳﺧ,2305114,ﺭﻭﻏ,1115
600,4,ﻪﻧﺎﻧﺯ,ﯽﮔ ﻪﻠﮐﺭﺍﺯﺎﺑ ﻪﻣﻳﺧ,2305114,ﺭﻭﻏ,1116
600,1,ﻪﻧﺍﺩﺭﻣ,ﺭﺍﺯﺎﺑ ﻪﻣﻳﺧ,2303237,ﺭﻭﻏ,1117
600,2,ﻪﻧﺎﻧﺯ,ﺭﺍﺯﺎﺑ ﻪﻣﻳﺧ,2303237,ﺭﻭﻏ,1118
600,3,ﻪﻧﺎﻧﺯ,ﮏﻟﻭﺗ ﻩﺍﺭﺭﺎﻬﭼ ﺏﺗﮑﻣ,2309179,ﺭﻭﻏ,1119
600,4,ﻪﻧﺎﻧﺯ,ﮏﻟﻭﺗ ﻩﺍﺭﺭﺎﻬﭼ ﺏﺗﮑﻣ,2309179,ﺭﻭﻏ,1120
600,1,ﻪﻧﺍﺩﺭﻣ,ﻥﺍﺩﻠﮔ ﻥﻫﺩ ﺩﺟﺳﻣ,2309181,ﺭﻭﻏ,1121
600,1,ﻪﻧﺍﺩﺭﻣ,ﺭﺎﺻﺣ ﻥﻫﺩ ﺏﺗﮑﻣ,2306078,ﺭﻭﻏ,1122
600,2,ﻪﻧﺎﻧﺯ,ﺭﺎﺻﺣ ﻥﻫﺩ ﺏﺗﮑﻣ,2306078,ﺭﻭﻏ,1123
600,3,ﻪﻧﺎﻧﺯ,ﺭﺎﺻﺣ ﻥﻫﺩ ﺏﺗﮑﻣ,2306078,ﺭﻭﻏ,1124
600,1,ﻪﻧﺍﺩﺭﻣ,ﻩﺭﺎﻧﻣ ﻪﻧﻫﺩ یﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,2306097,ﺭﻭﻏ,1125
600,1,ﻪﻧﺍﺩﺭﻣ,ﮏﻟﺍﻭﻳﺩ ﻪﻧﻫﺩ ﺏﺗﮑﻣ,2305129,ﺭﻭﻏ,1126
600,3,ﻪﻧﺎﻧﺯ,ﮏﻟﺍﻭﻳﺩ ﻪﻧﻫﺩ ﺏﺗﮑﻣ,2305129,ﺭﻭﻏ,1127
600,6,ﻪﻧﺎﻧﺯ,ﯽﺑﺍﻭﺩ ﻪﻧﻫﺩ,2301019,ﺭﻭﻏ,1128
600,2,ﻪﻧﺎﻧﺯ,ﻩﺩﺭﻣ ﻩﺩ ﺭﺍﺯﺎﺑ,2303056,ﺭﻭﻏ,1129
600,1,ﻪﻧﺍﺩﺭﻣ,یﺩﻭﺭﻭﺩ ﺭﺍﺯﺎﺑ,2309184,ﺭﻭﻏ,1130
600,2,ﻪﻧﺍﺩﺭﻣ,یﺩﻭﺭﻭﺩ ﺭﺍﺯﺎﺑ,2309184,ﺭﻭﻏ,1131
600,1,ﻪﻧﺍﺩﺭﻣ,ﺭﻭﺧ ﻼﻓ ﻊﻣﺎﺟ ﺩﺟﺳﻣ,2304067,ﺭﻭﻏ,1132
600,3,ﻪﻧﺎﻧﺯ,ﺭﻭﺧ ﻼﻓ ﻊﻣﺎﺟ ﺩﺟﺳﻣ,2304067,ﺭﻭﻏ,1133
600,1,ﻪﻧﺍﺩﺭﻣ,ﺩﻣﺣﺍ ﻝﺿﻓ ﻍﺎﺑ,2302104,ﺭﻭﻏ,1134
600,1,ﻪﻧﺍﺩﺭﻣ,ﺏﺎﻳﺳﺁ ﻪﻠﮔ ﺭﺍﺯﺎﺑ,2302101,ﺭﻭﻏ,1135
600,2,ﻪﻧﺍﺩﺭﻣ,ﺏﺎﻳﺳﺁ ﻪﻠﮔ ﺭﺍﺯﺎﺑ,2302101,ﺭﻭﻏ,1136
600,2,ﻪﻧﺍﺩﺭﻣ,ﷲﺫﺎﻌﻣ ﺏﺎﺑﺭﺍ ﮏﺑ ﺎﻣﺭﮔ,2302103,ﺭﻭﻏ,1137
600,2,ﻪﻧﺍﺩﺭﻣ,کﺯﮔ ﺏﺗﮑﻣ,2309194,ﺭﻭﻏ,1138
600,3,ﻪﻧﺎﻧﺯ,کﺯﮔ ﺏﺗﮑﻣ,2309194,ﺭﻭﻏ,1139
600,3,ﻪﻧﺍﺩﺭﻣ,ﻥﺎﻣﻼﻏ ﺏﺗﮑﻣ,2301035,ﺭﻭﻏ,1140
600,1,ﻪﻧﺍﺩﺭﻣ,ﺙﺎﻧﺍ ﺏﺗﮑﻣ,2306079,ﺭﻭﻏ,1141
600,2,ﻪﻧﺎﻧﺯ,ﺙﺎﻧﺍ ﺏﺗﮑﻣ,2306079,ﺭﻭﻏ,1142
600,4,ﻪﻧﺎﻧﺯ,ﺢﻟ ﺎﺻ ﺽﻭﺣ,2301031,ﺭﻭﻏ,1143
600,1,ﻪﻧﺍﺩﺭﻣ,ﻡﺎﺟ ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,2306085,ﺭﻭﻏ,1144
600,2,ﻪﻧﺎﻧﺯ,ﻩﺭﻳﺟ ﺏﺗﮑﻣ,2303058,ﺭﻭﻏ,1145
600,3,ﻪﻧﺎﻧﺯ,ﻩﺭﻳﺟ ﺏﺗﮑﻣ,2303058,ﺭﻭﻏ,1146
600,1,ﻪﻧﺍﺩﺭﻣ,ﻭﺭ ﻩﺩ ﻩﺎﮐ ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,2309183,ﺭﻭﻏ,1147
600,2,ﻪﻧﺍﺩﺭﻣ,ﻭﺭ ﻩﺩ ﻩﺎﮐ ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,2309183,ﺭﻭﻏ,1148
600,6,ﻪﻧﺎﻧﺯ,ﺎﻳﻠﻋ ﯽﺳﺎﮐ ﺏﺗﮑﻣ,2301009,ﺭﻭﻏ,1149
600,2,ﻪﻧﺎﻧﺯ,ﺞﻧﻣﮐ ﺏﺗﮑﻣ,2306074,ﺭﻭﻏ,1150
600,3,ﻪﻧﺎﻧﺯ,ﺞﻧﻣﮐ ﺏﺗﮑﻣ,2306074,ﺭﻭﻏ,1151
600,1,ﻪﻧﺍﺩﺭﻣ,ﺞﻧﻣﮐ ﺏﺗﮑﻣ,2306091,ﺭﻭﻏ,1152
600,1,ﻪﻧﺍﺩﺭﻣ,ﮏﻔﺧ ﻊﻣﺎﺟ ﺩﺟﺳﻣ,2304060,ﺭﻭﻏ,1153
600,2,ﻪﻧﺍﺩﺭﻣ,ﮏﻔﺧ ﻊﻣﺎﺟ ﺩﺟﺳﻣ,2304060,ﺭﻭﻏ,1154
600,3,ﻪﻧﺍﺩﺭﻣ,ﮏﻔﺧ ﻊﻣﺎﺟ ﺩﺟﺳﻣ,2304060,ﺭﻭﻏ,1155
600,4,ﻪﻧﺎﻧﺯ,ﮏﻔﺧ ﻊﻣﺎﺟ ﺩﺟﺳﻣ,2304060,ﺭﻭﻏ,1156
600,1,ﻪﻧﺍﺩﺭﻣ,ﻥﻳﻣﺧ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,2309189,ﺭﻭﻏ,1157
600,2,ﻪﻧﺍﺩﺭﻣ,ﻥﻳﻣﺧ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,2309189,ﺭﻭﻏ,1158
600,1,ﻪﻧﺍﺩﺭﻣ,ﮓﻧﺳ ﻩﺭﺧ ﺩﺟﺳﻣ,2306080,ﺭﻭﻏ,1159
600,2,ﻪﻧﺍﺩﺭﻣ,ﮓﻧﺳ ﻩﺭﺧ ﺩﺟﺳﻣ,2306080,ﺭﻭﻏ,1160
600,3,ﻪﻧﺎﻧﺯ,ﮓﻧﺳ ﻩﺭﺧ ﺩﺟﺳﻣ,2306080,ﺭﻭﻏ,1161
600,1,ﻪﻧﺍﺩﺭﻣ,ﺩﻳﻔﺳ ﻪﻣﻳﺧ ﺩﺟﺳﻣ,2301042,ﺭﻭﻏ,1162
600,1,ﻪﻧﺍﺩﺭﻣ,ﻪﻳﻧﻭﺧ ﻪﻳﺭﻗ ﺩﺟﺳﻣ,2304061,ﺭﻭﻏ,1163
600,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻳﻧﻭﺧ ﻪﻳﺭﻗ ﺩﺟﺳﻣ,2304061,ﺭﻭﻏ,1164
600,1,ﻪﻧﺍﺩﺭﻣ,ﺭﺎﺻﺣ یﺎﭘ ﻡﺧ ﺏﺗﮑﻣ,2308216,ﺭﻭﻏ,1165
600,2,ﻪﻧﺎﻧﺯ,ﺭﺎﺻﺣ یﺎﭘ ﻡﺧ ﺏﺗﮑﻣ,2308216,ﺭﻭﻏ,1166
600,1,ﻪﻧﺍﺩﺭﻣ,ﻪﺑﺁ ﮏﺷﺧ ﺭﺍﺯﺎﺑ ﻪﻣﻳﺧ,2305126,ﺭﻭﻏ,1167
600,2,ﻪﻧﺎﻧﺯ,ﻪﺑﺁ ﮏﺷﺧ ﺭﺍﺯﺎﺑ ﻪﻣﻳﺧ,2305126,ﺭﻭﻏ,1168
600,1,ﻪﻧﺍﺩﺭﻣ,ﺭﺎﻏ ﻪﺟ ﺍﻭﺧ یﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,2301007,ﺭﻭﻏ,1169
600,2,ﻪﻧﺍﺩﺭﻣ,ﺭﺎﻏ ﻪﺟ ﺍﻭﺧ یﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,2301007,ﺭﻭﻏ,1170
600,3,ﻪﻧﺍﺩﺭﻣ,ﺭﺎﻏ ﻪﺟ ﺍﻭﺧ یﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,2301007,ﺭﻭﻏ,1171
600,1,ﻪﻧﺍﺩﺭﻣ,ﯽﭘﺭﻭﮐ ﺏﺗﮑﻣ,2304070,ﺭﻭﻏ,1172
600,1,ﻪﻧﺎﻧﺯ,ﻩﺎﺗﻭﮐ ﺩﺟﺳﻣ,2309188,ﺭﻭﻏ,1173
600,3,ﻪﻧﺍﺩﺭﻣ,ﻩﺎﺗﻭﮐ ﺩﺟﺳﻣ,2309188,ﺭﻭﻏ,1174
600,6,ﻪﻧﺎﻧﺯ,ﺩﻣﺣﻣ ﻝﻌﻟ ﻝﺯﻧﻣ ﺏﻘﻋ,2301012,ﺭﻭﻏ,1175
600,1,ﻪﻧﺍﺩﺭﻣ,ﺭﺍﺯﻣ ﻪﮐﻭﻟ ﺩﺟﺳﻣ,2303057,ﺭﻭﻏ,1176
600,2,ﻪﻧﺍﺩﺭﻣ,ﺭﺍﺯﻣ ﻪﮐﻭﻟ ﺩﺟﺳﻣ,2303057,ﺭﻭﻏ,1177
600,3,ﻪﻧﺎﻧﺯ,ﺭﺍﺯﻣ ﻪﮐﻭﻟ ﺩﺟﺳﻣ,2303057,ﺭﻭﻏ,1178
600,1,ﻪﻧﺍﺩﺭﻣ,ﻪﻏﺭﻣ ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,2306087,ﺭﻭﻏ,1179
600,2,ﻪﻧﺎﻧﺯ,ﻪﻏﺭﻣ ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,2306087,ﺭﻭﻏ,1180
600,1,ﻪﻧﺍﺩﺭﻣ,ﻥﻳﺳﻣ ﻊﻣﺎﺟ ﺩﺟﺳﻣ,2304069,ﺭﻭﻏ,1181
600,2,ﻪﻧﺍﺩﺭﻣ,ﻥﻳﺳﻣ ﻊﻣﺎﺟ ﺩﺟﺳﻣ,2304069,ﺭﻭﻏ,1182
600,2,ﻪﻧﺍﺩﺭﻣ,ﻡﻳﻫﺍﺭﺑﺍ ﺩﻣﺣﻣ ﻝﺯﻧﻣ ﺭﺍﻭﺟ,2304059,ﺭﻭﻏ,1183
600,4,ﻪﻧﺎﻧﺯ,ﻡﻳﻫﺍﺭﺑﺍ ﺩﻣﺣﻣ ﻝﺯﻧﻣ ﺭﺍﻭﺟ,2304059,ﺭﻭﻏ,1184
600,2,ﻪﻧﺍﺩﺭﻣ,ﷲ ﺏﻳﺟﻧ ﻝﺯﻧﻣ ﺏﻘﻋ,2304066,ﺭﻭﻏ,1185
600,1,ﻪﻧﺍﺩﺭﻣ,ﻩﻭﺗﺳﺍ ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,2306088,ﺭﻭﻏ,1186
600,2,ﻪﻧﺎﻧﺯ,ﻩﻭﺗﺳﺍ ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,2306088,ﺭﻭﻏ,1187
600,2,ﻪﻧﺍﺩﺭﻣ,ﯽﮔﺭﻭﮔ ﻝﻼﭘ ﻪﻳﺭﻗ ﺩﺟﺳﻣ,2301030,ﺭﻭﻏ,1188
600,1,ﻪﻧﺍﺩﺭﻣ,ﺭﻭﻧ ﻪﺗﺷﭘ ﺏﺗﮑﻣ,2303047,ﺭﻭﻏ,1189
600,4,ﻪﻧﺎﻧﺯ,ﺭﻭﻧ ﻪﺗﺷﭘ ﺏﺗﮑﻣ,2303047,ﺭﻭﻏ,1190
600,2,ﻪﻧﺍﺩﺭﻣ,ﺭﻫﻭﮔ ﻪﻌﻠﻗ ﻪﺳﻳﻟ,2304064,ﺭﻭﻏ,1191
600,3,ﻪﻧﺍﺩﺭﻣ,ﺭﻫﻭﮔ ﻪﻌﻠﻗ ﻪﺳﻳﻟ,2304064,ﺭﻭﻏ,1192
600,1,ﻪﻧﺍﺩﺭﻣ,ﮏﮔ ﺎﻳﺳﺁ ﺭﺳ ﻪﻌﻠﻗ ﺩﺟﺳﻣ,2307166,ﺭﻭﻏ,1193
600,2,ﻪﻧﺎﻧﺯ,ﮏﮔ ﺎﻳﺳﺁ ﺭﺳ ﻪﻌﻠﻗ ﺩﺟﺳﻣ,2307166,ﺭﻭﻏ,1194
600,1,ﻪﻧﺍﺩﺭﻣ,ﺩﺭﺯ ﮓﻧﺳ ﺏﺗﮑﻣ,2307158,ﺭﻭﻏ,1195
600,1,ﻪﻧﺍﺩﺭﻣ,ﻥﺎﮕﻧﺳ ﺏﺗﮑﻣ,2305111,ﺭﻭﻏ,1196
600,2,ﻪﻧﺍﺩﺭﻣ,ﻥﺎﮕﻧﺳ ﺏﺗﮑﻣ,2305111,ﺭﻭﻏ,1197
600,3,ﻪﻧﺎﻧﺯ,ﻥﺎﮕﻧﺳ ﺏﺗﮑﻣ,2305111,ﺭﻭﻏ,1198
600,1,ﻪﻧﺍﺩﺭﻣ,یﺯﮔ ﻝﻬﭼﺭﺳ ﺩﺟﺳﻣ,2302110,ﺭﻭﻏ,1199
600,2,ﻪﻧﺍﺩﺭﻣ,یﺯﮔ ﻝﻬﭼﺭﺳ ﺩﺟﺳﻣ,2302110,ﺭﻭﻏ,1200
600,3,ﻪﻧﺎﻧﺯ,یﺯﮔ ﻝﻬﭼﺭﺳ ﺩﺟﺳﻣ,2302110,ﺭﻭﻏ,1201
600,1,ﻪﻧﺍﺩﺭﻣ,ﻥﺍﺩﻳﻬﺷ ﻊﻣﺎﺟ ﺩﺟﺳﻣ,2302099,ﺭﻭﻏ,1202
600,2,ﻪﻧﺎﻧﺯ,ﻥﺍﺩﻳﻬﺷ ﻊﻣﺎﺟ ﺩﺟﺳﻣ,2302099,ﺭﻭﻏ,1203
600,1,ﻪﻧﺍﺩﺭﻣ,ﻥﻼﻣ ﺥﺎﺷ ﺩﺟﺳﻣ,2301239,ﺭﻭﻏ,1204
600,2,ﻪﻧﺍﺩﺭﻣ,ﻥﻼﻣ ﺥﺎﺷ ﺩﺟﺳﻣ,2301239,ﺭﻭﻏ,1205
600,1,ﻪﻧﺍﺩﺭﻣ,ﻕﺭﻣﺷ ﻪﻳﺭﻗ ﺩﺟﺳﻣ,2304062,ﺭﻭﻏ,1206
600,2,ﻪﻧﺍﺩﺭﻣ,ﻕﺭﻣﺷ ﻪﻳﺭﻗ ﺩﺟﺳﻣ,2304062,ﺭﻭﻏ,1207
600,3,ﻪﻧﺎﻧﺯ,ﻕﺭﻣﺷ ﻪﻳﺭﻗ ﺩﺟﺳﻣ,2304062,ﺭﻭﻏ,1208
600,2,ﻪﻧﺍﺩﺭﻣ,ﺏﻭﭼ ﺎﻳﺳ ﺭﺍﺯﺎﺑ,2302106,ﺭﻭﻏ,1209
600,2,ﻪﻧﺍﺩﺭﻣ,ﻥﻼﺷﺍ ﺏﺎﮕﺗ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,2309186,ﺭﻭﻏ,1210
600,1,ﻪﻧﺍﺩﺭﻣ,ﮏﻟﻭﺗ ﺏﺗﮑﻣ,2309178,ﺭﻭﻏ,1211
600,2,ﻪﻧﺍﺩﺭﻣ,ﮓﻧﺳ ﮏﻳ ﺏﺗﮑﻣ,2306089,ﺭﻭﻏ,1212
600,2,ﻪﻧﺍﺩﺭﻣ,ﺯﻭﺭﻭﻧ ﯽﻫﺯ ﺏﺗﮑﻣ,2308229,ﺭﻭﻏ,1213
600,2,ﻪﻧﺎﻧﺯ,ﯽﻧﺭﺯ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,2308227,ﺭﻭﻏ,1214
600,4,ﻪﻧﺍﺩﺭﻣ,ﯽﻠﺗﺭﺯ ﺏﺗﮑﻣ,2301005,ﺭﻭﻏ,1215
600,1,ﻪﻧﺍﺩﺭﻣ,ﯽﮕﻧﺗﺭﻳﺯ ﺩﺟﺳﻣ,2310205,ﺭﻭﻏ,1216
600,2,ﻪﻧﺎﻧﺯ,ﯽﮕﻧﺗﺭﻳﺯ ﺩﺟﺳﻣ,2310205,ﺭﻭﻏ,1217
600,1,ﻪﻧﺍﺩﺭﻣ,ﻝﺍﺯ ﻪﻳﺭﻗ ﯽﮕﻧﺗﺭﻳﺯ,2310206,ﺭﻭﻏ,1218
599,3,ﻪﻧﺍﺩﺭﻣ,ﺩﻣﺣﻻﺍﺩﺑﻋ ﻥﻳﻣﺯ,2301017,ﺭﻭﻏ,1219
599,1,ﻪﻧﺍﺩﺭﻣ,ﺭﺎﺻﺣ یﺎﭘ ﻟﻠﻪﺩﺑﻋ ﻝﺯﻧﻣ ﺏﻘﻋ,2308213,ﺭﻭﻏ,1220
599,2,ﻪﻧﺍﺩﺭﻣ,ﯽﺗﻋﺍﺭﺯ ﻥﻳﻣﺯ,2306076,ﺭﻭﻏ,1221
599,5,ﻪﻧﺎﻧﺯ,ﻥﺍﺭﮕﻧﻫﺁ ﺏﺗﮑﻣ,2301014,ﺭﻭﻏ,1222
599,5,ﻪﻧﺎﻧﺯ,ﺭﺩﻧﻟﺍ ﺏﺗﮑﻣ,2301003,ﺭﻭﻏ,1223
599,2,ﻪﻧﺍﺩﺭﻣ,ﺭﺍﺯﺎﺑ ﯽﻠﻋ ﻪﻳﺭﻗ ﺩﺟﺳﻣ,2303055,ﺭﻭﻏ,1224
599,3,ﻪﻧﺎﻧﺯ,ﮏﻠﻣ ﺏﺎﺑﺭﺍ ﻝﺯﻧﻣ ﺕﺳﺍﺭ ﺕﻣﺳ,2309190,ﺭﻭﻏ,1225
599,4,ﻪﻧﺎﻧﺯ,ﮏﻠﻣ ﺏﺎﺑﺭﺍ ﻝﺯﻧﻣ ﺕﺳﺍﺭ ﺕﻣﺳ,2309190,ﺭﻭﻏ,1226
599,1,ﻪﻧﺍﺩﺭﻣ,ﮓﻧﺳﺎﻳﭘﺳﺍ یﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,2310202,ﺭﻭﻏ,1227
599,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻧﺎﺧ ﻩﺭﺑ ﮏﻳﻧﻳﻠﮐ,2301016,ﺭﻭﻏ,1228
599,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻧﺎﺧ ﻩﺭﺑ ﻥﺍﺩﻳﻣ ﻪﺳﻳﻟ,2301021,ﺭﻭﻏ,1229
599,2,ﻪﻧﺍﺩﺭﻣ,ﯽﮔ ﻪﻠﮐﺭﺍﺯﺎﺑ ﻪﻣﻳﺧ,2305114,ﺭﻭﻏ,1230
599,1,ﻪﻧﺍﺩﺭﻣ,ﻥﺍﺩﻳﺑ ﺏﺗﮑﻣ,2306090,ﺭﻭﻏ,1231
599,2,ﻪﻧﺎﻧﺯ,ﻥﺍﺩﻳﺑ ﺏﺗﮑﻣ,2306090,ﺭﻭﻏ,1232
599,2,ﻪﻧﺍﺩﺭﻣ,ﺏﺎﻳﺳﺁ ﺭﺎﭼ ﺏﺗﮑﻣ,2307171,ﺭﻭﻏ,1233
599,2,ﻪﻧﺎﻧﺯ,ﮏﻟﻭﺗ ﻩﺍﺭﺭﺎﻬﭼ ﺏﺗﮑﻣ,2309179,ﺭﻭﻏ,1234
599,1,ﻪﻧﺍﺩﺭﻣ,ﺞﮐ ﻪﻣﺷﭼ ﺩﺟﺳﻣ,2301041,ﺭﻭﻏ,1235
599,3,ﻪﻧﺎﻧﺯ,ﺞﮐ ﻪﻣﺷﭼ ﺩﺟﺳﻣ,2301041,ﺭﻭﻏ,1236
599,1,ﻪﻧﺍﺩﺭﻣ,ﯽﮔ ﻪﻠﮐ ﻥﻫﺩ ﺩﺟﺳﻣ,2305133,ﺭﻭﻏ,1237
599,1,ﻪﻧﺍﺩﺭﻣ,ﯽﻳﺎﺗﻭﺩ ﻥﻫﺩ ﺏﺗﮑﻣ,2310200,ﺭﻭﻏ,1238
599,2,ﻪﻧﺎﻧﺯ,ﻩﺭﺎﻧﻣ ﻪﻧﻫﺩ یﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,2306097,ﺭﻭﻏ,1239
599,1,ﻪﻧﺍﺩﺭﻣ,ﯽﺑﺍﻭﺩ ﻪﻧﻫﺩ,2301019,ﺭﻭﻏ,1240
599,1,ﻪﻧﺎﻧﺯ,ﯽﻳﺍﺩ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,2309187,ﺭﻭﻏ,1241
599,2,ﻪﻧﺍﺩﺭﻣ,ﺩﻣﺣﺍ ﻝﺿﻓ ﻍﺎﺑ,2302104,ﺭﻭﻏ,1242
599,3,ﻪﻧﺎﻧﺯ,ﷲﺫﺎﻌﻣ ﺏﺎﺑﺭﺍ ﮏﺑ ﺎﻣﺭﮔ,2302103,ﺭﻭﻏ,1243
599,1,ﻪﻧﺍﺩﺭﻣ,ﮏﻧﺎﻐﻳﻏ ﺏﺗﮑﻣ,2307172,ﺭﻭﻏ,1244
599,3,ﻪﻧﺎﻧﺯ,ﺭﺍﺯﻣ ﻪﮕﻠﺟ ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,2306084,ﺭﻭﻏ,1245
599,1,ﻪﻧﺍﺩﺭﻣ,ﻩﺭﻳﺟ ﺏﺗﮑﻣ,2303058,ﺭﻭﻏ,1246
599,3,ﻪﻧﺎﻧﺯ,ﻭﺭ ﻩﺩ ﻩﺎﮐ ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,2309183,ﺭﻭﻏ,1247
599,2,ﻪﻧﺍﺩﺭﻣ,ﺎﻳﻠﻋ ﯽﺳﺎﮐ ﺏﺗﮑﻣ,2301009,ﺭﻭﻏ,1248
599,3,ﻪﻧﺎﻧﺯ,ﻥﻳﻣﺧ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,2309189,ﺭﻭﻏ,1249
599,2,ﻪﻧﺍﺩﺭﻣ,ﺩﻳﻔﺳ ﻪﻣﻳﺧ ﺩﺟﺳﻣ,2301042,ﺭﻭﻏ,1250
599,3,ﻪﻧﺎﻧﺯ,ﻪﻳﻧﻭﺧ ﻪﻳﺭﻗ ﺩﺟﺳﻣ,2304061,ﺭﻭﻏ,1251
599,1,ﻪﻧﺍﺩﺭﻣ,ﻕﻻﻭﺑ ﻡﺧ ﺏﺗﮑﻣ,2305115,ﺭﻭﻏ,1252
599,2,ﻪﻧﺍﺩﺭﻣ,ﻕﻻﻭﺑ ﻡﺧ ﺏﺗﮑﻣ,2305115,ﺭﻭﻏ,1253
599,3,ﻪﻧﺎﻧﺯ,ﮏﺷﺧﻟ ﺭﺍﺯﺎﺑ,2301033,ﺭﻭﻏ,1254
599,3,ﻪﻧﺍﺩﺭﻣ,ﺩﻣﺣﻣ ﻝﻌﻟ ﻝﺯﻧﻣ ﺏﻘﻋ,2301012,ﺭﻭﻏ,1255
599,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻧﺎﺧ ﻩﺭﺑ ﻥﺍﺩﻳﻣ,2301235,ﺭﻭﻏ,1256
599,3,ﻪﻧﺎﻧﺯ,یﺩﺟﺳﻣ ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,2310207,ﺭﻭﻏ,1257
599,1,ﻪﻧﺍﺩﺭﻣ,ﻡﻳﻫﺍﺭﺑﺍ ﺩﻣﺣﻣ ﻝﺯﻧﻣ ﺭﺍﻭﺟ,2304059,ﺭﻭﻏ,1258
599,3,ﻪﻧﺎﻧﺯ,ﻡﻳﻫﺍﺭﺑﺍ ﺩﻣﺣﻣ ﻝﺯﻧﻣ ﺭﺍﻭﺟ,2304059,ﺭﻭﻏ,1259
599,4,ﻪﻧﺎﻧﺯ,ﮓﻧﺳ ﻭﻠﻬﭘ ﻥﺎﺧ ﺭﺩﺎﻧ ﻪﻌﻠﻗ,2301024,ﺭﻭﻏ,1260
599,1,ﻪﻧﺍﺩﺭﻣ,ﻪﺗ ﻡﺭﻧ ﺩﺟﺳﻣ,2303053,ﺭﻭﻏ,1261
599,1,ﻪﻧﺍﺩﺭﻣ,ﻪﻌﻠﻗ ﺱﭘ ﻪﺳﻳﻟ,2308209,ﺭﻭﻏ,1262
599,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻌﻠﻗ ﺱﭘ ﻪﺳﻳﻟ,2308209,ﺭﻭﻏ,1263
599,2,ﻪﻧﺍﺩﺭﻣ,ﺭﻭﻧ ﻪﺗﺷﭘ ﺏﺗﮑﻣ,2303047,ﺭﻭﻏ,1264
599,1,ﻪﻧﺍﺩﺭﻣ,ﺭﻫﻭﮔ ﻪﻌﻠﻗ ﻪﺳﻳﻟ,2304064,ﺭﻭﻏ,1265
599,4,ﻪﻧﺎﻧﺯ,ﺭﻫﻭﮔ ﻪﻌﻠﻗ ﻪﺳﻳﻟ,2304064,ﺭﻭﻏ,1266
599,1,ﻪﻧﺍﺩﺭﻣ,ﻝﮕﻧﺟ ﻪﻌﻠﻗ  ﺩﺟﺳﻣ,2307139,ﺭﻭﻏ,1267
599,2,ﻪﻧﺍﺩﺭﻣ,ﻩﺭﻭﺷ ﮓﻧﺳ ﺩﺟﺳﻣ,2303051,ﺭﻭﻏ,1268
599,1,ﻪﻧﺍﺩﺭﻣ,ﺩﻳﻔﺳ ﻪﻧﺧﺭ یﺎﻣﻧﺳ ﺩﺟﺳﻣ,2301034,ﺭﻭﻏ,1269
599,2,ﻪﻧﺎﻧﺯ,ﺩﻳﻔﺳ ﻪﻧﺧﺭ یﺎﻣﻧﺳ ﺩﺟﺳﻣ,2301034,ﺭﻭﻏ,1270
599,1,ﻪﻧﺍﺩﺭﻣ,ﻪﻣﺷﭼ ﺭﺳ ﺏﺗﮑﻣ,2306075,ﺭﻭﻏ,1271
599,3,ﻪﻧﺎﻧﺯ,ﮏﺧﻠﺗ ﻝﻗﺭﺳ ﺏﺗﮑﻣ,2307149,ﺭﻭﻏ,1272
599,3,ﻪﻧﺎﻧﺯ,ﯽﻠﻔﺳ ﻪﺗﺧﻭﺳ ﺩﺟﺳﻣ,2301025,ﺭﻭﻏ,1273
